iteration,timestamp,short_window,long_window,ma_type,rsi_filter,vol_confirm,atr_sizing,regime_filter,cagr,sharpe,max_dd,sortino,calmar,win_year_pct,ml_accuracy,vol_pct,skewness,kurt,gate_passed,notes,strategy,asset,breakout_window,take_profit,stop_loss,vol_mult,max_hold_bars,n_trades,win_rate,gross_pnl,total_fees,total_slippage,net_pnl
178,2026-09-18T07:59:18.191391,,,,,,,,-29.3327,-57.1593,-1.9103,-15.3349,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,1.5,60.0,388.0,5.67,-4.5217,115.154,76.7693,-196.4451
179,2026-09-18T07:59:18.270124,,,,,,,,-29.3522,-57.0049,-1.9118,-15.3321,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,1.5,90.0,388.0,5.67,-4.6734,115.1533,76.7688,-196.5954
180,2026-09-18T07:59:18.343849,,,,,,,,-29.3522,-57.0049,-1.9118,-15.3321,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,1.5,120.0,388.0,5.67,-4.6734,115.1533,76.7688,-196.5954
181,2026-09-18T07:59:18.422903,,,,,,,,-25.5239,-51.3097,-1.6238,-15.2128,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.0,30.0,336.0,6.55,-1.458,99.8662,66.5775,-167.9017
182,2026-09-18T07:59:18.500401,,,,,,,,-24.3032,-45.5551,-1.535,-15.0487,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.0,60.0,322.0,5.59,0.5474,95.7388,63.8259,-159.0173
183,2026-09-18T07:59:18.575903,,,,,,,,-24.3241,-45.4347,-1.5365,-15.0447,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.0,90.0,322.0,5.59,0.3955,95.7382,63.8255,-159.1682
184,2026-09-18T07:59:18.654467,,,,,,,,-24.3241,-45.4347,-1.5365,-15.0447,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.0,120.0,322.0,5.59,0.3955,95.7382,63.8255,-159.1682
185,2026-09-18T07:59:18.731911,,,,,,,,-21.6754,-44.8122,-1.3481,-15.0233,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.5,30.0,275.0,5.82,-1.1949,81.8642,54.5761,-137.6351
186,2026-09-18T07:59:18.810995,,,,,,,,-20.9993,-39.8905,-1.301,-14.8221,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.5,60.0,268.0,4.48,0.0605,79.7909,53.194,-132.9244
187,2026-09-18T07:59:18.891206,,,,,,,,-20.9993,-39.8905,-1.301,-14.8221,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.5,90.0,268.0,4.48,0.0605,79.7909,53.194,-132.9244
188,2026-09-18T07:59:18.969659,,,,,,,,-20.9993,-39.8905,-1.301,-14.8221,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,2.5,120.0,268.0,4.48,0.0605,79.7909,53.194,-132.9244
189,2026-09-18T07:59:19.050099,,,,,,,,-18.9843,-38.6681,-1.1628,-14.7614,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,3.0,30.0,240.0,6.67,1.2331,71.5115,47.6744,-117.9528
190,2026-09-18T07:59:19.129417,,,,,,,,-18.6536,-36.3554,-1.1404,-14.632,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,3.0,60.0,236.0,5.08,1.4896,70.3232,46.8822,-115.7158
191,2026-09-18T07:59:19.207346,,,,,,,,-18.6536,-36.3554,-1.1404,-14.632,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,3.0,90.0,236.0,5.08,1.4896,70.3232,46.8822,-115.7158
192,2026-09-18T07:59:19.286522,,,,,,,,-18.6536,-36.3554,-1.1404,-14.632,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.015,0.01,3.0,120.0,236.0,5.08,1.4896,70.3232,46.8822,-115.7158
193,2026-09-18T07:59:19.365647,,,,,,,,-30.4123,-63.9892,-1.9942,-15.4395,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,1.5,30.0,404.0,5.94,-4.833,119.8592,79.9062,-204.5984
194,2026-09-18T07:59:19.444298,,,,,,,,-29.0991,-58.5868,-1.8923,-15.3596,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,1.5,60.0,387.0,5.68,-3.203,114.8667,76.5778,-194.6475
195,2026-09-18T07:59:19.523907,,,,,,,,-29.1187,-58.4081,-1.8939,-15.3566,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,1.5,90.0,387.0,5.68,-3.3547,114.8659,76.5773,-194.7979
196,2026-09-18T07:59:19.599938,,,,,,,,-29.1187,-58.4081,-1.8939,-15.3566,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,1.5,120.0,387.0,5.68,-3.3547,114.8659,76.5773,-194.7979
197,2026-09-18T07:59:19.681360,,,,,,,,-25.5948,-53.5964,-1.6291,-15.2649,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.0,30.0,336.0,6.55,-1.9858,99.8617,66.5745,-168.422
198,2026-09-18T07:59:19.764934,,,,,,,,-24.4752,-49.2661,-1.5474,-15.1605,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.0,60.0,322.0,5.59,-0.7044,95.734,63.8226,-160.261
199,2026-09-18T07:59:19.846839,,,,,,,,-24.496,-49.1127,-1.5489,-15.1563,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.0,90.0,322.0,5.59,-0.8563,95.7334,63.8222,-160.4119
200,2026-09-18T07:59:19.925025,,,,,,,,-24.496,-49.1127,-1.5489,-15.1563,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.0,120.0,322.0,5.59,-0.8563,95.7334,63.8222,-160.4119
201,2026-09-18T07:59:20.009411,,,,,,,,-21.8326,-46.593,-1.3591,-15.0824,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.5,30.0,275.0,5.82,-2.3034,81.8591,54.5727,-138.7352
202,2026-09-18T07:59:20.093352,,,,,,,,-21.2619,-42.9061,-1.3192,-14.9526,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.5,60.0,268.0,4.48,-1.774,79.7854,53.1903,-134.7497
203,2026-09-18T07:59:20.172840,,,,,,,,-21.2619,-42.9061,-1.3192,-14.9526,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.5,90.0,268.0,4.48,-1.774,79.7854,53.1903,-134.7497
204,2026-09-18T07:59:20.252470,,,,,,,,-21.2619,-42.9061,-1.3192,-14.9526,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,2.5,120.0,268.0,4.48,-1.774,79.7854,53.1903,-134.7497
205,2026-09-18T07:59:20.336695,,,,,,,,-19.0001,-39.54,-1.1639,-14.8052,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,3.0,30.0,240.0,6.67,1.1267,71.5116,47.6744,-118.0594
206,2026-09-18T07:59:20.416582,,,,,,,,-18.7769,-38.6375,-1.1487,-14.7598,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,3.0,60.0,236.0,5.08,0.6562,70.3228,46.8819,-116.5485
207,2026-09-18T07:59:20.497609,,,,,,,,-18.7769,-38.6375,-1.1487,-14.7598,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,3.0,90.0,236.0,5.08,0.6562,70.3228,46.8819,-116.5485
208,2026-09-18T07:59:20.577303,,,,,,,,-18.7769,-38.6375,-1.1487,-14.7598,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.003,3.0,120.0,236.0,5.08,0.6562,70.3228,46.8819,-116.5485
209,2026-09-18T07:59:20.656458,,,,,,,,-30.4956,-62.0978,-2.0007,-15.4137,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,1.5,30.0,404.0,5.94,-5.4875,119.8574,79.9049,-205.2499
210,2026-09-18T07:59:20.735476,,,,,,,,-29.1839,-56.7833,-1.8989,-15.328,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,1.5,60.0,387.0,5.68,-3.8582,114.8649,76.5766,-195.2997
211,2026-09-18T07:59:20.813138,,,,,,,,-29.2035,-56.6267,-1.9004,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,1.5,90.0,387.0,5.68,-4.0098,114.8641,76.5761,-195.4501
212,2026-09-18T07:59:20.888530,,,,,,,,-29.2035,-56.6267,-1.9004,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,1.5,120.0,387.0,5.68,-4.0098,114.8641,76.5761,-195.4501
213,2026-09-18T07:59:20.969809,,,,,,,,-25.6838,-52.3525,-1.6356,-15.2374,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.0,30.0,336.0,6.55,-2.6423,99.8602,66.5735,-169.076
214,2026-09-18T07:59:21.049458,,,,,,,,-24.5656,-48.0483,-1.5539,-15.1264,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.0,60.0,322.0,5.59,-1.3613,95.7325,63.8217,-160.9155
215,2026-09-18T07:59:21.149752,,,,,,,,-24.5864,-47.9115,-1.5555,-15.1224,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.0,90.0,322.0,5.59,-1.5133,95.7319,63.8212,-161.0664
216,2026-09-18T07:59:21.226741,,,,,,,,-24.5864,-47.9115,-1.5555,-15.1224,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.0,120.0,322.0,5.59,-1.5133,95.7319,63.8212,-161.0664
217,2026-09-18T07:59:21.310769,,,,,,,,-21.8437,-45.9912,-1.3599,-15.0632,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.5,30.0,275.0,5.82,-2.3817,81.8588,54.5725,-138.813
218,2026-09-18T07:59:21.394805,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.5,60.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
219,2026-09-18T07:59:21.473399,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.5,90.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
220,2026-09-18T07:59:21.553070,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,2.5,120.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
221,2026-09-18T07:59:21.637916,,,,,,,,-19.0116,-39.0347,-1.1646,-14.7801,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,3.0,30.0,240.0,6.67,1.0483,71.5114,47.6743,-118.1374
222,2026-09-18T07:59:21.724858,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,3.0,60.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
223,2026-09-18T07:59:21.805231,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,3.0,90.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
224,2026-09-18T07:59:21.886138,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.006,3.0,120.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
225,2026-09-18T07:59:21.962599,,,,,,,,-30.4956,-62.0978,-2.0007,-15.4137,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,1.5,30.0,404.0,5.94,-5.4875,119.8574,79.9049,-205.2499
226,2026-09-18T07:59:22.038653,,,,,,,,-29.1839,-56.7833,-1.8989,-15.328,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,1.5,60.0,387.0,5.68,-3.8582,114.8649,76.5766,-195.2997
227,2026-09-18T07:59:22.114044,,,,,,,,-29.2035,-56.6267,-1.9004,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,1.5,90.0,387.0,5.68,-4.0098,114.8641,76.5761,-195.4501
228,2026-09-18T07:59:22.184457,,,,,,,,-29.2035,-56.6267,-1.9004,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,1.5,120.0,387.0,5.68,-4.0098,114.8641,76.5761,-195.4501
229,2026-09-18T07:59:22.262043,,,,,,,,-25.6838,-52.3525,-1.6356,-15.2374,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.0,30.0,336.0,6.55,-2.6423,99.8602,66.5735,-169.076
230,2026-09-18T07:59:22.339069,,,,,,,,-24.5656,-48.0483,-1.5539,-15.1264,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.0,60.0,322.0,5.59,-1.3613,95.7325,63.8217,-160.9155
231,2026-09-18T07:59:22.416773,,,,,,,,-24.5864,-47.9115,-1.5555,-15.1224,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.0,90.0,322.0,5.59,-1.5133,95.7319,63.8212,-161.0664
232,2026-09-18T07:59:22.493298,,,,,,,,-24.5864,-47.9115,-1.5555,-15.1224,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.0,120.0,322.0,5.59,-1.5133,95.7319,63.8212,-161.0664
233,2026-09-18T07:59:22.572681,,,,,,,,-21.8437,-45.9912,-1.3599,-15.0632,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.5,30.0,275.0,5.82,-2.3817,81.8588,54.5725,-138.813
234,2026-09-18T07:59:22.652890,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.5,60.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
235,2026-09-18T07:59:22.733359,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.5,90.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
236,2026-09-18T07:59:22.811703,,,,,,,,-21.2731,-42.3369,-1.32,-14.9298,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,2.5,120.0,268.0,4.48,-1.8523,79.7852,53.1901,-134.8276
237,2026-09-18T07:59:22.890034,,,,,,,,-19.0116,-39.0347,-1.1646,-14.7801,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,3.0,30.0,240.0,6.67,1.0483,71.5114,47.6743,-118.1374
238,2026-09-18T07:59:22.968337,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,3.0,60.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
239,2026-09-18T07:59:23.048327,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,3.0,90.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
240,2026-09-18T07:59:23.127727,,,,,,,,-18.7884,-38.1542,-1.1495,-14.7344,,,,,,,False,,cex_momentum,BTC/USDT,10.0,0.02,0.01,3.0,120.0,236.0,5.08,0.5778,70.3226,46.8817,-116.6265
241,2026-09-18T07:59:23.205693,,,,,,,,-27.5155,-67.021,-1.7719,-15.4765,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,1.5,30.0,360.0,9.44,-3.0635,106.9434,71.2956,-181.3026
242,2026-09-18T07:59:23.285362,,,,,,,,-26.9234,-66.1918,-1.7275,-15.4669,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,1.5,60.0,351.0,9.12,-3.0412,104.2935,69.529,-176.8637
243,2026-09-18T07:59:23.361928,,,,,,,,-26.9234,-66.1918,-1.7275,-15.4669,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,1.5,90.0,351.0,9.12,-3.0412,104.2935,69.529,-176.8637
244,2026-09-18T07:59:23.438708,,,,,,,,-26.9234,-66.1918,-1.7275,-15.4669,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,1.5,120.0,351.0,9.12,-3.0412,104.2935,69.529,-176.8637
245,2026-09-18T07:59:23.520999,,,,,,,,-23.2988,-58.933,-1.4628,-15.3653,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.0,30.0,304.0,9.87,-0.0191,90.4489,60.2993,-150.7673
246,2026-09-18T07:59:23.603207,,,,,,,,-22.853,-59.208,-1.4311,-15.3698,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.0,60.0,297.0,9.43,-0.2959,88.38,58.92,-147.596
247,2026-09-18T07:59:23.682587,,,,,,,,-22.853,-59.208,-1.4311,-15.3698,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.0,90.0,297.0,9.43,-0.2959,88.38,58.92,-147.596
248,2026-09-18T07:59:23.756101,,,,,,,,-22.853,-59.208,-1.4311,-15.3698,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.0,120.0,297.0,9.43,-0.2959,88.38,58.92,-147.596
249,2026-09-18T07:59:23.841668,,,,,,,,-19.6669,-52.3136,-1.2092,-15.2365,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.5,30.0,248.0,9.27,0.2395,73.8926,49.2617,-122.9149
250,2026-09-18T07:59:23.926101,,,,,,,,-19.3862,-50.9312,-1.1901,-15.2036,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.5,60.0,244.0,8.61,0.1762,72.7062,48.4708,-121.0009
251,2026-09-18T07:59:24.006163,,,,,,,,-19.3862,-50.9312,-1.1901,-15.2036,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.5,90.0,244.0,8.61,0.1762,72.7062,48.4708,-121.0009
252,2026-09-18T07:59:24.085400,,,,,,,,-19.3862,-50.9312,-1.1901,-15.2036,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,2.5,120.0,244.0,8.61,0.1762,72.7062,48.4708,-121.0009
253,2026-09-18T07:59:24.170624,,,,,,,,-17.6504,-50.6196,-1.0731,-15.1958,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,3.0,30.0,222.0,9.46,1.5945,66.1919,44.1279,-108.7253
254,2026-09-18T07:59:24.255239,,,,,,,,-17.4225,-48.4495,-1.0579,-15.1379,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,3.0,60.0,219.0,8.68,1.6289,65.3012,43.5341,-107.2064
255,2026-09-18T07:59:24.335864,,,,,,,,-17.4225,-48.4495,-1.0579,-15.1379,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,3.0,90.0,219.0,8.68,1.6289,65.3012,43.5341,-107.2064
256,2026-09-18T07:59:24.417419,,,,,,,,-17.4225,-48.4495,-1.0579,-15.1379,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.004,0.003,3.0,120.0,219.0,8.68,1.6289,65.3012,43.5341,-107.2064
289,2026-09-18T07:59:24.498755,,,,,,,,-26.6806,-59.4138,-1.7094,-15.3731,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,1.5,30.0,348.0,7.18,-2.7409,103.4104,68.9402,-175.0915
290,2026-09-18T07:59:24.577946,,,,,,,,-25.6428,-58.0849,-1.6326,-15.3511,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,1.5,60.0,334.0,6.89,-2.1677,99.287,66.1914,-167.646
291,2026-09-18T07:59:24.658434,,,,,,,,-25.6633,-57.9845,-1.6341,-15.3494,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,1.5,90.0,334.0,6.89,-2.3196,99.2863,66.1909,-167.7968
292,2026-09-18T07:59:24.735924,,,,,,,,-25.6633,-57.9845,-1.6341,-15.3494,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,1.5,120.0,334.0,6.89,-2.3196,99.2863,66.1909,-167.7968
293,2026-09-18T07:59:24.820638,,,,,,,,-22.2953,-50.2546,-1.3916,-15.1865,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.0,30.0,292.0,7.53,1.1894,86.9053,57.9369,-143.6528
294,2026-09-18T07:59:24.904264,,,,,,,,-21.5605,-50.9257,-1.3401,-15.2034,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.0,60.0,282.0,6.74,1.4195,83.9503,55.9669,-138.4976
295,2026-09-18T07:59:24.986503,,,,,,,,-21.5822,-50.7855,-1.3416,-15.2,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.0,90.0,282.0,6.74,1.2673,83.9497,55.9665,-138.6489
296,2026-09-18T07:59:25.065739,,,,,,,,-21.5822,-50.7855,-1.3416,-15.2,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.0,120.0,282.0,6.74,1.2673,83.9497,55.9665,-138.6489
297,2026-09-18T07:59:25.152164,,,,,,,,-18.9572,-45.122,-1.1609,-15.0341,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.5,30.0,239.0,7.11,0.6256,71.228,47.4853,-118.0877
298,2026-09-18T07:59:25.238959,,,,,,,,-18.6668,-44.2186,-1.1413,-15.0022,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.5,60.0,235.0,5.96,0.6105,70.0405,46.6937,-116.1237
299,2026-09-18T07:59:25.317005,,,,,,,,-18.6668,-44.2186,-1.1413,-15.0022,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.5,90.0,235.0,5.96,0.6105,70.0405,46.6937,-116.1237
300,2026-09-18T07:59:25.395938,,,,,,,,-18.6668,-44.2186,-1.1413,-15.0022,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,2.5,120.0,235.0,5.96,0.6105,70.0405,46.6937,-116.1237
301,2026-09-18T07:59:25.482664,,,,,,,,-16.7389,-40.9358,-1.0126,-14.8702,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,3.0,30.0,212.0,7.55,2.7051,63.2274,42.1516,-102.674
302,2026-09-18T07:59:25.567987,,,,,,,,-16.5059,-39.5607,-0.9972,-14.8062,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,3.0,60.0,209.0,6.22,2.7552,62.3358,41.5572,-101.1377
303,2026-09-18T07:59:25.649007,,,,,,,,-16.5059,-39.5607,-0.9972,-14.8062,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,3.0,90.0,209.0,6.22,2.7552,62.3358,41.5572,-101.1377
304,2026-09-18T07:59:25.729516,,,,,,,,-16.5059,-39.5607,-0.9972,-14.8062,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.003,3.0,120.0,209.0,6.22,2.7552,62.3358,41.5572,-101.1377
305,2026-09-18T07:59:25.810155,,,,,,,,-26.9452,-58.1801,-1.7291,-15.3527,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,1.5,30.0,348.0,7.18,-4.7249,103.4038,68.9359,-177.0646
306,2026-09-18T07:59:25.889027,,,,,,,,-25.9111,-56.7101,-1.6523,-15.3267,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,1.5,60.0,334.0,6.89,-4.153,99.2805,66.187,-169.6206
307,2026-09-18T07:59:25.968155,,,,,,,,-25.9316,-56.6305,-1.6538,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,1.5,90.0,334.0,6.89,-4.305,99.2798,66.1866,-169.7714
308,2026-09-18T07:59:26.040571,,,,,,,,-25.9316,-56.6305,-1.6538,-15.3252,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,1.5,120.0,334.0,6.89,-4.305,99.2798,66.1866,-169.7714
309,2026-09-18T07:59:26.125965,,,,,,,,-22.4253,-49.0021,-1.4008,-15.1533,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.0,30.0,292.0,7.53,0.2698,86.9037,57.9358,-144.5696
310,2026-09-18T07:59:26.208301,,,,,,,,-21.6918,-49.403,-1.3492,-15.1642,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.0,60.0,282.0,6.74,0.4994,83.9486,55.9658,-139.415
311,2026-09-18T07:59:26.290530,,,,,,,,-21.7134,-49.2843,-1.3508,-15.161,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.0,90.0,282.0,6.74,0.3472,83.9481,55.9654,-139.5662
312,2026-09-18T07:59:26.368843,,,,,,,,-21.7134,-49.2843,-1.3508,-15.161,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.0,120.0,282.0,6.74,0.3472,83.9481,55.9654,-139.5662
313,2026-09-18T07:59:26.453631,,,,,,,,-19.0074,-44.6382,-1.1643,-15.0172,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.5,30.0,239.0,7.11,0.2848,71.2275,47.485,-118.4277
314,2026-09-18T07:59:26.536902,,,,,,,,-18.7172,-43.7368,-1.1447,-14.9844,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.5,60.0,235.0,5.96,0.2697,70.0401,46.6934,-116.4637
315,2026-09-18T07:59:26.616842,,,,,,,,-18.7172,-43.7368,-1.1447,-14.9844,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.5,90.0,235.0,5.96,0.2697,70.0401,46.6934,-116.4637
316,2026-09-18T07:59:26.696687,,,,,,,,-18.7172,-43.7368,-1.1447,-14.9844,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,2.5,120.0,235.0,5.96,0.2697,70.0401,46.6934,-116.4637
317,2026-09-18T07:59:26.782770,,,,,,,,-16.7904,-40.4894,-1.016,-14.85,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,3.0,30.0,212.0,7.55,2.3639,63.227,42.1513,-103.0145
318,2026-09-18T07:59:26.868395,,,,,,,,-16.5576,-39.1384,-1.0006,-14.7853,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,3.0,60.0,209.0,6.22,2.414,62.3353,41.5569,-101.4783
319,2026-09-18T07:59:26.950132,,,,,,,,-16.5576,-39.1384,-1.0006,-14.7853,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,3.0,90.0,209.0,6.22,2.414,62.3353,41.5569,-101.4783
320,2026-09-18T07:59:27.031368,,,,,,,,-16.5576,-39.1384,-1.0006,-14.7853,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.007,0.006,3.0,120.0,209.0,6.22,2.414,62.3353,41.5569,-101.4783
337,2026-09-18T07:59:27.113136,,,,,,,,-26.451,-55.5651,-1.6923,-15.3051,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.01,0.003,1.5,30.0,345.0,6.96,-2.5064,102.5269,68.3513,-173.3846
338,2026-09-18T07:59:27.189745,,,,,,,,-25.234,-51.9298,-1.6026,-15.2276,,,,,,,False,,cex_momentum,BTC/USDT,15.0,0.01,0.003,1.5,60.0,330.0,6.67,-1.1377,98.1079,65.4053,-164.6509
